href,title
https://www.bellesdemeures.com/251195597/detail.htm,"Maison de ville à vendre - Paris 6ème - 5 950 000 € - 6 pièces, 5 chambres, 323,9 m²"
https://www.seloger.com/annonces/achat/appartement/paris-19eme-75/danube-porte-des-lilas/249097359.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D3#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 19ème - 900 000 € - 4 pièces, 3 chambres, 96 m², Étage 5/13"
https://www.seloger.com/annonces/achat/appartement/paris-11eme-75/belleville-saint-maur/251343949.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D3#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 11ème - 557 000 € - 2 pièces, 1 chambre, 45,4 m², RDC"
https://www.seloger.com/annonces/achat/appartement/paris-17eme-75/batignolles-cardinet/251558629.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D3#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 17ème - 515 000 € - 2 pièces, 1 chambre, 44 m², Étage 5/6"
https://www.bellesdemeures.com/251620289/detail.htm,"Appartement à vendre - Paris 3ème - 1 100 000 € - 3 pièces, 2 chambres, 73,2 m², 3ème étage"
https://www.seloger.com/annonces/achat/appartement/paris-19eme-75/flandre-aubervilliers/251624757.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D3#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 19ème - 530 000 € - 4 pièces, 2 chambres, 145 m², RDC/6"
https://www.bellesdemeures.com/249177451/detail.htm,"Appartement à vendre - Paris 10ème - 1 290 000 € - 5 pièces, 4 chambres, 123 m², Étage 5/6"
https://www.seloger.com/annonces/achat/appartement/paris-17eme-75/courcelles-wagram/251540833.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D3#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 17ème - 598 000 € - 2 pièces, 1 chambre, 46,6 m², Étage 1/5"
https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/grandes-carrieres-clichy/251602333.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D3#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 18ème - 845 000 € - 3 pièces, 2 chambres, 69,8 m², Étage 2/6"
https://www.seloger.com/annonces/achat/appartement/neuilly-sur-seine-92/la-plaine-des-sablons/244373083.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D3#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Neuilly sur Seine - 820 000 € - 3 pièces, 1 chambre, 61 m², Étage 4/6"
https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/amiraux-simplon-poissonniers/249113163.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D3#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 18ème - 780 000 € - 3 pièces, 2 chambres, 100 m², RDC/4"
https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/la-chapelle-marx-dormoy/250935077.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D3#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 18ème - 645 000 € - 3 pièces, 2 chambres, 70 m², Étage 3/6"
https://www.bellesdemeures.com/250017607/detail.htm,"Appartement à vendre - Paris 15ème - 1 180 000 € - 4 pièces, 3 chambres, 88 m², RDC/7"
https://www.seloger.com/annonces/achat/appartement/paris-11eme-75/251470541.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D3#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Duplex à vendre - Paris 11ème - 410 000 € - 2 pièces, 1 chambre, 34 m², Étage 1/2"
https://www.seloger.com/annonces/achat/appartement/paris-11eme-75/belleville-saint-maur/251568329.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D3#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 11ème - 2 995 000 € - 5 pièces, 4 chambres, 229,9 m², Étage 2/6"
https://www.bellesdemeures.com/251123991/detail.htm,"Appartement à vendre - Paris 7ème - 850 000 € - 3 pièces, 2 chambres, 51,3 m², 5ème étage"
https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/montmartre/251626585.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D3#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 18ème - 212 500 € - 1 pièce, 16 m², Étage 6/6"
https://www.seloger.com/annonces/achat/appartement/paris-19eme-75/flandre-aubervilliers/251207453.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D3#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 19ème - 240 000 € - 1 pièce, 28 m², 3ème étage"
https://www.bellesdemeures.com/251291429/detail.htm,"Appartement à vendre - Paris 14ème - 1 155 000 € - 5 pièces, 3 chambres, 109,8 m², Étage 1/7"
