PRICE,TYPE,LOC,AREA,TERRAIN,DISPONIBL MAINTEN,NEUF,CHAMBRE,PIECE,FLOOR,FLOORS,POINT,CENTROID,CENTROID W,PRED,CAT
2790000.0,APPART A VENDR,75015,245.0,0.0,0,0,6,8,1,1,"(245.0, 0.0, 0.0, 0.0, 6.0, 8.0, 1.0, 1.0)","(245.0, 0.0, 0.0, 0.0, 6.0, 8.0, 1.0, 1.0)",89.0,2790000.0,"('APPART A VENDR', '75015')"
538000.0,APPART A VENDR,75013,40.8,0.0,0,1,1,2,2,4,,,,,"('APPART A VENDR', '75013')"
359000.0,APPART A VENDR,75015,33.9,0.0,0,0,1,1,4,5,"(33.9, 0.0, 0.0, 0.0, 1.0, 1.0, 4.0, 5.0)","(33.94444444444444, 0.0, 0.0, 0.1111111111111111, 1.0, 1.3333333333333333, 3.3333333333333335, 6.0)",89.0,356583.3333333333,"('APPART A VENDR', '75015')"
488000.0,APPART A VENDR,92000,47.0,0.0,0,0,1,2,0,3,"(47.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 3.0)","(46.725, 0.0, 0.0, 0.5, 1.0, 2.0, 1.5, 2.25)",47.0,513500.0,"('APPART A VENDR', '92000')"
1795000.0,APPART A VENDR,75008,140.0,0.0,0,0,2,4,1,1,"(140.0, 0.0, 0.0, 0.0, 2.0, 4.0, 1.0, 1.0)","(137.15, 0.0, 0.0, 0.0, 2.0, 4.0, 2.5, 3.0)",52.0,2272500.0,"('APPART A VENDR', '75008')"
910000.0,APPART A VENDR,75019,80.0,0.0,0,1,3,4,1,6,,,,,"('APPART A VENDR', '75019')"
6795000.0,DUPLEX A VENDR,75016,226.6,0.0,0,0,4,9,6,6,,,,,"('DUPLEX A VENDR', '75016')"
1350000.0,APPART A VENDR,75010,134.0,0.0,0,0,4,5,5,5,,,,,"('APPART A VENDR', '75010')"
2490000.0,DUPLEX A VENDR,75005,270.0,0.0,0,0,4,5,0,6,,,,,"('DUPLEX A VENDR', '75005')"
370000.0,APPART A VENDR,75012,40.0,0.0,0,0,1,2,0,4,"(40.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 4.0)","(41.5, 0.0, 0.0, 1.0, 1.0, 2.0, 1.0, 1.0)",37.0,370000.0,"('APPART A VENDR', '75012')"
370000.0,APPART A VENDR,75015,36.9,0.0,0,0,1,2,6,6,"(36.9, 0.0, 0.0, 0.0, 1.0, 2.0, 6.0, 6.0)","(33.94444444444444, 0.0, 0.0, 0.1111111111111111, 1.0, 1.3333333333333333, 3.3333333333333335, 6.0)",89.0,356583.3333333333,"('APPART A VENDR', '75015')"
2600000.0,APPART A VENDR,75017,182.2,0.0,0,0,4,5,6,6,"(182.2, 0.0, 0.0, 0.0, 4.0, 5.0, 6.0, 6.0)","(178.375, 0.0, 0.0, 0.125, 3.75, 5.5, 4.375, 6.875)",113.0,2338303.0,"('APPART A VENDR', '75017')"
597400.0,APPART A VENDR,75018,72.0,0.0,0,0,3,4,8,11,"(72.0, 0.0, 0.0, 0.0, 3.0, 4.0, 8.0, 11.0)","(70.575, 0.0, 0.0, 0.25, 2.0, 3.375, 5.125, 6.25)",119.0,661862.5,"('APPART A VENDR', '75018')"
419500.0,APPART A VENDR,75014,37.0,0.0,0,0,1,2,5,6,"(37.0, 0.0, 0.0, 0.0, 1.0, 2.0, 5.0, 6.0)","(37.175, 0.0, 0.0, 0.0, 1.0, 2.0, 3.75, 5.25)",46.0,449750.0,"('APPART A VENDR', '75014')"
390000.0,APPART A VENDR,75003,29.1,0.0,0,0,1,1,5,6,"(29.1, 0.0, 0.0, 0.0, 1.0, 1.0, 5.0, 6.0)","(27.45, 0.0, 0.0, 0.0, 1.0, 1.25, 4.75, 5.5)",37.0,399750.0,"('APPART A VENDR', '75003')"
350000.0,APPART A VENDR,75018,34.0,0.0,0,0,1,2,2,5,"(34.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 5.0)","(35.06363636363636, 0.0, 0.0, 0.09090909090909091, 1.0, 1.8181818181818181, 4.2727272727272725, 5.2727272727272725)",119.0,323136.36363636365,"('APPART A VENDR', '75018')"
3150000.0,MAISON A VENDR,75014,290.0,0.0,0,0,4,6,0,0,,,,,"('MAISON A VENDR', '75014')"
367500.0,APPART A VENDR,75018,40.0,0.0,0,0,1,2,3,7,"(40.0, 0.0, 0.0, 0.0, 1.0, 2.0, 3.0, 7.0)","(43.7, 0.0, 0.0, 0.0, 1.0666666666666667, 2.1333333333333333, 2.6, 5.933333333333334)",119.0,435087.5,"('APPART A VENDR', '75018')"
2800000.0,APPART A VENDR,75016,240.0,0.0,0,0,4,6,1,1,"(240.0, 0.0, 0.0, 0.0, 4.0, 6.0, 1.0, 1.0)","(255.89999999999998, 0.0, 0.0, 0.0, 4.461538461538462, 7.076923076923077, 3.5384615384615383, 5.923076923076923)",246.0,3888846.153846154,"('APPART A VENDR', '75016')"
600000.0,APPART A VENDR,75015,58.0,0.0,0,0,1,2,5,5,"(58.0, 0.0, 0.0, 0.0, 1.0, 2.0, 5.0, 5.0)","(63.15, 0.0, 0.0, 0.0, 1.6428571428571428, 3.0, 2.4285714285714284, 6.0)",89.0,627800.0,"('APPART A VENDR', '75015')"
1295000.0,APPART A VENDR,75017,138.7,0.0,0,0,3,5,1,6,"(138.7, 0.0, 0.0, 0.0, 3.0, 5.0, 1.0, 6.0)","(153.51666666666665, 0.0, 0.0, 0.0, 3.6666666666666665, 5.666666666666667, 3.0, 5.666666666666667)",113.0,2001142.857142857,"('APPART A VENDR', '75017')"
1900000.0,APPART A VENDR,75010,218.0,0.0,0,0,4,8,2,6,,,,,"('APPART A VENDR', '75010')"
520000.0,APPART A VENDR,75016,65.0,0.0,0,0,3,4,0,0,"(65.0, 0.0, 0.0, 0.0, 3.0, 4.0, 0.0, 0.0)","(59.76451612903226, 0.0, 0.0, 0.03225806451612903, 1.3548387096774193, 2.5483870967741935, 3.129032258064516, 5.645161290322581)",246.0,742532.2580645161,"('APPART A VENDR', '75016')"
671000.0,APPART A VENDR,75012,63.7,0.0,0,1,2,3,1,1,"(63.7, 0.0, 0.0, 1.0, 2.0, 3.0, 1.0, 1.0)","(58.56666666666666, 0.0, 0.0, 0.3333333333333333, 1.6666666666666667, 2.6666666666666665, 1.6666666666666667, 2.6666666666666665)",37.0,570000.0,"('APPART A VENDR', '75012')"
728000.0,APPART A VENDR,75011,60.0,0.0,0,0,2,3,5,5,"(60.0, 0.0, 0.0, 0.0, 2.0, 3.0, 5.0, 5.0)","(61.73333333333333, 0.0, 0.0, 0.0, 1.6666666666666667, 2.6666666666666665, 1.5, 4.0)",49.0,706333.3333333334,"('APPART A VENDR', '75011')"
745000.0,APPART A VENDR,75016,55.0,0.0,0,0,2,4,1,6,"(55.0, 0.0, 0.0, 0.0, 2.0, 4.0, 1.0, 6.0)","(59.76451612903226, 0.0, 0.0, 0.03225806451612903, 1.3548387096774193, 2.5483870967741935, 3.129032258064516, 5.645161290322581)",246.0,742532.2580645161,"('APPART A VENDR', '75016')"
1990000.0,APPART A VENDR,75004,140.0,0.0,0,0,3,4,4,6,"(140.0, 0.0, 0.0, 0.0, 3.0, 4.0, 4.0, 6.0)","(158.825, 0.0, 0.0, 0.0, 3.25, 5.25, 2.75, 5.25)",43.0,2640000.0,"('APPART A VENDR', '75004')"
1475000.0,APPART A VENDR,75010,149.0,0.0,0,0,3,4,3,6,,,,,"('APPART A VENDR', '75010')"
3155000.0,APPART A VENDR,75016,170.4,0.0,0,0,3,6,5,6,"(170.4, 0.0, 0.0, 0.0, 3.0, 6.0, 5.0, 6.0)","(185.35833333333335, 0.0, 0.0, 0.0, 3.5, 5.75, 2.0, 5.166666666666667)",246.0,2641250.0,"('APPART A VENDR', '75016')"
895000.0,APPART A VENDR,75016,97.0,0.0,0,0,2,4,1,6,"(97.0, 0.0, 0.0, 0.0, 2.0, 4.0, 1.0, 6.0)","(93.64375, 0.0, 0.0, 0.0, 2.0, 3.75, 3.0625, 6.5)",246.0,1183497.5,"('APPART A VENDR', '75016')"
1840000.0,APPART A VENDR,75004,111.0,0.0,0,0,3,5,1,6,"(111.0, 0.0, 0.0, 0.0, 3.0, 5.0, 1.0, 6.0)","(89.23333333333333, 0.0, 0.0, 0.16666666666666666, 2.1666666666666665, 3.6666666666666665, 2.3333333333333335, 4.333333333333333)",43.0,1609833.3333333333,"('APPART A VENDR', '75004')"
795000.0,APPART A VENDR,75013,75.0,0.0,0,0,2,4,1,8,,,,,"('APPART A VENDR', '75013')"
559000.0,APPART A VENDR,92000,61.0,0.0,0,1,2,3,3,4,"(61.0, 0.0, 0.0, 1.0, 2.0, 3.0, 3.0, 4.0)","(60.96666666666667, 0.0, 0.0, 1.0, 2.0, 3.0, 2.6666666666666665, 1.6666666666666667)",47.0,630666.6666666666,"('APPART A VENDR', '92000')"
449000.0,APPART A VENDR,75003,25.0,0.0,0,0,1,1,5,5,"(25.0, 0.0, 0.0, 0.0, 1.0, 1.0, 5.0, 5.0)","(27.45, 0.0, 0.0, 0.0, 1.0, 1.25, 4.75, 5.5)",37.0,399750.0,"('APPART A VENDR', '75003')"
575000.0,APPART A VENDR,75007,42.9,0.0,0,0,1,2,2,6,"(42.9, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 6.0)","(45.1, 0.0, 0.0, 0.0, 1.0, 2.0, 1.5, 6.25)",87.0,650000.0,"('APPART A VENDR', '75007')"
1850000.0,APPART A VENDR,75016,87.1,0.0,0,0,1,3,7,8,"(87.1, 0.0, 0.0, 0.0, 1.0, 3.0, 7.0, 8.0)","(82.93684210526315, 0.0, 0.0, 0.0, 2.0526315789473686, 3.6842105263157894, 3.736842105263158, 6.578947368421052)",246.0,1078894.7368421052,"('APPART A VENDR', '75016')"
990000.0,APPART A VENDR,75016,50.0,0.0,0,0,1,2,5,6,"(50.0, 0.0, 0.0, 0.0, 1.0, 2.0, 5.0, 6.0)","(43.4125, 0.0, 0.0, 0.0, 1.0, 1.9375, 2.75, 6.625)",246.0,502525.0,"('APPART A VENDR', '75016')"
859900.0,APPART A VENDR,75014,84.0,0.0,0,0,3,4,1,7,"(84.0, 0.0, 0.0, 0.0, 3.0, 4.0, 1.0, 7.0)","(82.0, 0.0, 0.0, 0.0, 3.0, 4.0, 1.0, 5.0)",46.0,817450.0,"('APPART A VENDR', '75014')"
886000.0,APPART A VENDR,75016,58.1,0.0,0,0,1,2,2,2,"(58.1, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 2.0)","(59.76451612903226, 0.0, 0.0, 0.03225806451612903, 1.3548387096774193, 2.5483870967741935, 3.129032258064516, 5.645161290322581)",246.0,742532.2580645161,"('APPART A VENDR', '75016')"
975000.0,APPART A VENDR,75010,81.7,0.0,0,0,3,4,2,5,,,,,"('APPART A VENDR', '75010')"
650000.0,APPART A VENDR,75016,63.0,0.0,0,0,1,2,5,8,"(63.0, 0.0, 0.0, 0.0, 1.0, 2.0, 5.0, 8.0)","(59.76451612903226, 0.0, 0.0, 0.03225806451612903, 1.3548387096774193, 2.5483870967741935, 3.129032258064516, 5.645161290322581)",246.0,742532.2580645161,"('APPART A VENDR', '75016')"
625000.0,APPART A VENDR,75011,55.0,0.0,0,0,1,3,3,5,"(55.0, 0.0, 0.0, 0.0, 1.0, 3.0, 3.0, 5.0)","(53.3, 0.0, 0.0, 0.0, 1.2, 2.8, 1.6, 4.2)",49.0,586578.0,"('APPART A VENDR', '75011')"
1980000.0,APPART A VENDR,75008,144.0,0.0,0,0,3,6,2,4,"(144.0, 0.0, 0.0, 0.0, 3.0, 6.0, 2.0, 4.0)","(147.36666666666667, 0.0, 0.0, 0.0, 3.0, 5.666666666666667, 1.3333333333333333, 4.0)",52.0,2153333.3333333335,"('APPART A VENDR', '75008')"
750000.0,APPART A VENDR,75006,58.0,0.0,0,0,1,2,6,6,"(58.0, 0.0, 0.0, 0.0, 1.0, 2.0, 6.0, 6.0)","(56.5, 0.0, 0.0, 0.0, 1.0, 2.0, 6.5, 6.5)",60.0,824500.0,"('APPART A VENDR', '75006')"
319000.0,APPART A VENDR,75018,22.0,0.0,0,0,1,1,5,5,"(22.0, 0.0, 0.0, 0.0, 1.0, 1.0, 5.0, 5.0)","(21.0, 0.0, 0.0, 0.1111111111111111, 1.0, 1.0, 3.2222222222222223, 4.666666666666667)",119.0,232144.44444444444,"('APPART A VENDR', '75018')"
981000.0,DUPLEX A VENDR,93000,96.5,0.0,0,1,3,4,0,0,,,,,"('DUPLEX A VENDR', '93000')"
180000.0,APPART A VENDR,75018,23.0,0.0,0,0,1,1,3,3,"(23.0, 0.0, 0.0, 0.0, 1.0, 1.0, 3.0, 3.0)","(21.0, 0.0, 0.0, 0.1111111111111111, 1.0, 1.0, 3.2222222222222223, 4.666666666666667)",119.0,232144.44444444444,"('APPART A VENDR', '75018')"
582000.0,APPART A VENDR,75012,55.0,0.0,0,0,1,2,2,5,"(55.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 5.0)","(53.0, 0.0, 0.0, 0.0, 1.0, 2.0, 1.0, 3.0)",37.0,566000.0,"('APPART A VENDR', '75012')"
5995000.0,APPART A VENDR,75016,355.0,0.0,0,0,5,7,4,6,"(355.0, 0.0, 0.0, 0.0, 5.0, 7.0, 4.0, 6.0)","(339.72222222222223, 0.0, 0.0, 0.1111111111111111, 4.222222222222222, 7.555555555555555, 3.6666666666666665, 5.444444444444445)",246.0,5890111.111111111,"('APPART A VENDR', '75016')"
1150000.0,APPART A VENDR,75001,77.0,0.0,0,0,2,3,6,7,,,,,"('APPART A VENDR', '75001')"
770000.0,APPART A VENDR,75016,55.9,0.0,0,0,1,2,3,4,"(55.9, 0.0, 0.0, 0.0, 1.0, 2.0, 3.0, 4.0)","(59.76451612903226, 0.0, 0.0, 0.03225806451612903, 1.3548387096774193, 2.5483870967741935, 3.129032258064516, 5.645161290322581)",246.0,742532.2580645161,"('APPART A VENDR', '75016')"
232000.0,APPART A VENDR,75016,15.7,0.0,0,0,1,1,4,5,"(15.7, 0.0, 0.0, 0.0, 1.0, 1.0, 4.0, 5.0)","(11.742857142857144, 0.0, 0.0, 0.0, 0.42857142857142855, 1.0, 3.142857142857143, 4.571428571428571)",246.0,153125.0,"('APPART A VENDR', '75016')"
365000.0,APPART A VENDR,75019,30.0,0.0,0,1,1,2,1,1,,,,,"('APPART A VENDR', '75019')"
860000.0,APPART A VENDR,75001,52.6,0.0,0,0,2,3,4,6,,,,,"('APPART A VENDR', '75001')"
844000.0,APPART A VENDR,75020,70.5,0.0,0,1,2,3,1,3,,,,,"('APPART A VENDR', '75020')"
695000.0,APPART A VENDR,75015,81.0,0.0,0,0,2,3,8,31,"(81.0, 0.0, 0.0, 0.0, 2.0, 3.0, 8.0, 31.0)","(81.0, 0.0, 0.0, 0.0, 1.5, 2.5, 10.0, 21.5)",89.0,1012500.0,"('APPART A VENDR', '75015')"
519000.0,APPART A VENDR,75019,67.0,0.0,0,0,2,3,7,12,,,,,"('APPART A VENDR', '75019')"
120000.0,APPART A VENDR,75016,9.3,0.0,0,0,0,1,3,3,"(9.3, 0.0, 0.0, 0.0, 0.0, 1.0, 3.0, 3.0)","(11.742857142857144, 0.0, 0.0, 0.0, 0.42857142857142855, 1.0, 3.142857142857143, 4.571428571428571)",246.0,153125.0,"('APPART A VENDR', '75016')"
1095000.0,APPART A VENDR,75006,75.0,0.0,0,0,2,4,3,4,"(75.0, 0.0, 0.0, 0.0, 2.0, 4.0, 3.0, 4.0)","(71.33333333333333, 0.0, 0.0, 0.0, 1.6666666666666667, 3.3333333333333335, 2.0, 4.666666666666667)",60.0,1123750.0,"('APPART A VENDR', '75006')"
8900000.0,APPART A VENDR,75008,194.0,0.0,0,0,4,7,5,6,"(194.0, 0.0, 0.0, 0.0, 4.0, 7.0, 5.0, 6.0)","(190.22, 0.0, 0.0, 0.0, 3.6, 6.0, 2.2, 4.4)",52.0,5391666.666666667,"('APPART A VENDR', '75008')"
352000.0,APPART A VENDR,93000,56.0,0.0,0,0,2,3,1,6,,,,,"('APPART A VENDR', '93000')"
978500.0,APPART A VENDR,75007,72.0,0.0,0,0,2,3,6,6,"(72.0, 0.0, 0.0, 0.0, 2.0, 3.0, 6.0, 6.0)","(74.56666666666666, 0.0, 0.0, 0.0, 2.0, 3.1666666666666665, 4.333333333333333, 5.833333333333333)",87.0,1128142.857142857,"('APPART A VENDR', '75007')"
3790000.0,APPART A VENDR,75016,231.3,0.0,0,0,4,6,5,6,"(231.3, 0.0, 0.0, 0.0, 4.0, 6.0, 5.0, 6.0)","(220.1, 0.0, 0.0, 0.0, 4.125, 6.875, 1.625, 5.0)",246.0,3257875.0,"('APPART A VENDR', '75016')"
4950000.0,MAISON A VENDR,75007,157.3,0.0,0,0,4,7,0,0,,,,,"('MAISON A VENDR', '75007')"
3490000.0,APPART A VENDR,75006,179.2,0.0,0,0,4,6,1,8,"(179.2, 0.0, 0.0, 0.0, 4.0, 6.0, 1.0, 8.0)","(177.68, 0.0, 0.0, 0.0, 3.6, 5.6, 1.6, 6.4)",60.0,3333000.0,"('APPART A VENDR', '75006')"
423000.0,APPART A VENDR,75014,33.0,0.0,0,0,1,1,3,6,"(33.0, 0.0, 0.0, 0.0, 1.0, 1.0, 3.0, 6.0)","(30.849999999999998, 0.0, 0.0, 0.0, 1.0, 1.8333333333333333, 3.0, 4.333333333333333)",46.0,328666.6666666667,"('APPART A VENDR', '75014')"
2335000.0,DUPLEX A VENDR,75018,113.0,0.0,0,0,2,4,0,0,,,,,"('DUPLEX A VENDR', '75018')"
800000.0,APPART A VENDR,75007,55.0,0.0,0,0,1,2,0,4,"(55.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 4.0)","(59.4, 0.0, 0.0, 0.0, 1.25, 2.625, 1.875, 5.5)",87.0,1149666.6666666667,"('APPART A VENDR', '75007')"
575000.0,APPART A VENDR,75018,61.0,0.0,0,0,2,3,2,6,"(61.0, 0.0, 0.0, 0.0, 2.0, 3.0, 2.0, 6.0)","(59.14, 0.0, 0.0, 0.0, 1.8, 3.0, 2.3, 7.3)",119.0,508700.0,"('APPART A VENDR', '75018')"
2099000.0,APPART A VENDR,75017,193.9,0.0,0,0,5,7,2,7,"(193.9, 0.0, 0.0, 0.0, 5.0, 7.0, 2.0, 7.0)","(209.1888888888889, 0.0, 0.0, 0.0, 4.111111111111111, 6.111111111111111, 2.6666666666666665, 6.333333333333333)",113.0,2573118.888888889,"('APPART A VENDR', '75017')"
664500.0,APPART A VENDR,75018,72.0,0.0,0,0,3,4,9,11,"(72.0, 0.0, 0.0, 0.0, 3.0, 4.0, 9.0, 11.0)","(70.575, 0.0, 0.0, 0.25, 2.0, 3.375, 5.125, 6.25)",119.0,661862.5,"('APPART A VENDR', '75018')"
3100000.0,APPART A VENDR,75008,160.0,0.0,0,0,3,5,3,6,"(160.0, 0.0, 0.0, 0.0, 3.0, 5.0, 3.0, 6.0)","(166.25, 0.0, 0.0, 0.5, 3.25, 5.5, 4.0, 6.0)",52.0,3708750.0,"('APPART A VENDR', '75008')"
1499000.0,APPART A VENDR,75016,116.4,0.0,0,0,3,5,3,4,"(116.4, 0.0, 0.0, 0.0, 3.0, 5.0, 3.0, 4.0)","(120.045, 0.0, 0.0, 0.05, 2.4, 4.55, 4.05, 6.85)",246.0,1703850.0,"('APPART A VENDR', '75016')"
1040000.0,APPART A VENDR,92000,113.3,0.0,0,0,3,5,0,6,"(113.3, 0.0, 0.0, 0.0, 3.0, 5.0, 0.0, 6.0)","(109.10000000000001, 0.0, 0.0, 0.3333333333333333, 3.3333333333333335, 5.333333333333333, 0.6666666666666666, 3.0)",47.0,942000.0,"('APPART A VENDR', '92000')"
1665000.0,APPART A VENDR,75015,155.0,0.0,0,0,5,6,0,4,"(155.0, 0.0, 0.0, 0.0, 5.0, 6.0, 0.0, 4.0)","(135.62, 0.0, 0.0, 0.2, 3.8, 5.4, 1.6, 3.8)",89.0,1653000.0,"('APPART A VENDR', '75015')"
770000.0,APPART A VENDR,75017,82.0,0.0,0,0,2,3,0,6,"(82.0, 0.0, 0.0, 0.0, 2.0, 3.0, 0.0, 6.0)","(82.33333333333333, 0.0, 0.0, 0.0, 2.0, 3.3333333333333335, 0.3333333333333333, 6.0)",113.0,892666.6666666666,"('APPART A VENDR', '75017')"
550000.0,APPART A VENDR,75008,29.0,0.0,0,0,1,2,3,6,"(29.0, 0.0, 0.0, 0.0, 1.0, 2.0, 3.0, 6.0)","(28.25, 0.0, 0.0, 0.0, 1.0, 1.25, 5.75, 6.5)",52.0,480750.0,"('APPART A VENDR', '75008')"
445000.0,APPART A VENDR,75018,49.5,0.0,0,1,1,2,2,2,"(49.5, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 2.0)","(53.1, 0.0, 0.0, 0.5, 1.625, 2.5, 1.875, 4.0)",119.0,537062.5,"('APPART A VENDR', '75018')"
1690000.0,DUPLEX A VENDR,75015,92.0,0.0,0,0,3,4,5,6,,,,,"('DUPLEX A VENDR', '75015')"
610000.0,APPART A VENDR,75017,64.7,0.0,0,0,1,2,2,4,"(64.7, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 4.0)","(67.53076923076922, 0.0, 0.0, 0.0, 1.7692307692307692, 3.076923076923077, 3.1538461538461537, 4.923076923076923)",113.0,765642.8571428572,"('APPART A VENDR', '75017')"
1160000.0,APPART A VENDR,75005,114.0,0.0,0,0,3,5,0,0,,,,,"('APPART A VENDR', '75005')"
2300000.0,APPART A VENDR,75016,184.0,0.0,0,0,4,7,1,7,"(184.0, 0.0, 0.0, 0.0, 4.0, 7.0, 1.0, 7.0)","(185.35833333333335, 0.0, 0.0, 0.0, 3.5, 5.75, 2.0, 5.166666666666667)",246.0,2641250.0,"('APPART A VENDR', '75016')"
5980000.0,APPART A VENDR,75016,260.0,0.0,0,0,4,7,3,6,"(260.0, 0.0, 0.0, 0.0, 4.0, 7.0, 3.0, 6.0)","(255.89999999999998, 0.0, 0.0, 0.0, 4.461538461538462, 7.076923076923077, 3.5384615384615383, 5.923076923076923)",246.0,3888846.153846154,"('APPART A VENDR', '75016')"
7900000.0,APPART A VENDR,75016,347.0,0.0,0,0,6,8,3,5,"(347.0, 0.0, 0.0, 0.0, 6.0, 8.0, 3.0, 5.0)","(339.72222222222223, 0.0, 0.0, 0.1111111111111111, 4.222222222222222, 7.555555555555555, 3.6666666666666665, 5.444444444444445)",246.0,5890111.111111111,"('APPART A VENDR', '75016')"
2475000.0,APPART A VENDR,75016,214.0,0.0,0,0,3,5,1,6,"(214.0, 0.0, 0.0, 0.0, 3.0, 5.0, 1.0, 6.0)","(220.1, 0.0, 0.0, 0.0, 4.125, 6.875, 1.625, 5.0)",246.0,3257875.0,"('APPART A VENDR', '75016')"
1850000.0,APPART A VENDR,75008,63.0,0.0,0,0,1,2,6,10,"(63.0, 0.0, 0.0, 0.0, 1.0, 2.0, 6.0, 10.0)","(63.4, 0.0, 0.0, 0.25, 1.125, 2.25, 3.0, 4.625)",52.0,1234250.0,"('APPART A VENDR', '75008')"
278000.0,APPART A VENDR,75003,20.0,0.0,0,0,1,1,2,5,"(20.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 5.0)","(21.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.5, 5.0)",37.0,311500.0,"('APPART A VENDR', '75003')"
2500000.0,APPART A VENDR,75017,171.2,0.0,0,0,3,5,3,7,"(171.2, 0.0, 0.0, 0.0, 3.0, 5.0, 3.0, 7.0)","(178.375, 0.0, 0.0, 0.125, 3.75, 5.5, 4.375, 6.875)",113.0,2338303.0,"('APPART A VENDR', '75017')"
705000.0,APPART A VENDR,75013,54.0,0.0,0,1,1,3,1,4,,,,,"('APPART A VENDR', '75013')"
670000.0,APPART A VENDR,92000,90.2,0.0,0,1,4,4,2,6,"(90.2, 0.0, 0.0, 1.0, 4.0, 4.0, 2.0, 6.0)","(89.25714285714285, 0.0, 0.0, 0.2857142857142857, 3.0, 4.142857142857143, 3.0, 5.714285714285714)",47.0,878650.0,"('APPART A VENDR', '92000')"
870000.0,APPART A VENDR,75013,90.0,0.0,0,0,3,4,11,12,,,,,"('APPART A VENDR', '75013')"
1260000.0,APPART A VENDR,75003,89.2,0.0,0,0,2,4,1,5,"(89.2, 0.0, 0.0, 0.0, 2.0, 4.0, 1.0, 5.0)","(92.74, 0.0, 0.0, 0.2, 2.0, 3.4, 1.6, 4.6)",37.0,1228166.6666666667,"('APPART A VENDR', '75003')"
525000.0,APPART A VENDR,75001,42.0,0.0,0,0,1,2,5,5,,,,,"('APPART A VENDR', '75001')"
1570000.0,APPART A VENDR,75007,55.1,0.0,0,0,1,2,8,8,"(55.1, 0.0, 0.0, 0.0, 1.0, 2.0, 8.0, 8.0)","(59.4, 0.0, 0.0, 0.0, 1.25, 2.625, 1.875, 5.5)",87.0,1149666.6666666667,"('APPART A VENDR', '75007')"
1460000.0,APPART A VENDR,75012,169.0,0.0,0,0,4,6,5,5,"(169.0, 0.0, 0.0, 0.0, 4.0, 6.0, 5.0, 5.0)","(151.76666666666668, 0.0, 0.0, 0.3333333333333333, 3.3333333333333335, 5.333333333333333, 4.333333333333333, 2.0)",37.0,1413333.3333333333,"('APPART A VENDR', '75012')"
1972000.0,APPART A VENDR,75016,150.6,0.0,0,0,3,5,3,9,"(150.6, 0.0, 0.0, 0.0, 3.0, 5.0, 3.0, 9.0)","(153.18, 0.0, 0.0, 0.1, 3.25, 5.25, 2.9, 5.85)",246.0,2000300.0,"('APPART A VENDR', '75016')"
3360000.0,MAISON A VENDR,75016,170.0,40.0,0,0,4,7,0,0,,,,,"('MAISON A VENDR', '75016')"
3390000.0,APPART A VENDR,75004,164.0,0.0,0,0,3,6,1,6,"(164.0, 0.0, 0.0, 0.0, 3.0, 6.0, 1.0, 6.0)","(158.825, 0.0, 0.0, 0.0, 3.25, 5.25, 2.75, 5.25)",43.0,2640000.0,"('APPART A VENDR', '75004')"
915000.0,APPART A VENDR,75016,79.0,0.0,0,0,2,4,2,8,"(79.0, 0.0, 0.0, 0.0, 2.0, 4.0, 2.0, 8.0)","(75.36538461538461, 0.0, 0.0, 0.038461538461538464, 1.7307692307692308, 3.1153846153846154, 3.923076923076923, 6.730769230769231)",246.0,1014130.7692307692,"('APPART A VENDR', '75016')"
1695000.0,APPART A VENDR,75007,85.0,0.0,0,0,1,3,3,3,"(85.0, 0.0, 0.0, 0.0, 1.0, 3.0, 3.0, 3.0)","(85.84, 0.0, 0.0, 0.0, 1.4, 3.2, 3.8, 6.4)",87.0,2103000.0,"('APPART A VENDR', '75007')"
348150.0,APPART A VENDR,93000,46.0,0.0,0,0,1,2,0,0,,,,,"('APPART A VENDR', '93000')"
239000.0,APPART A VENDR,75012,22.0,0.0,0,0,1,1,1,5,"(22.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 5.0)","(24.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 3.0)",37.0,234333.33333333334,"('APPART A VENDR', '75012')"
595000.0,APPART A VENDR,75014,56.0,0.0,0,0,1,3,1,8,"(56.0, 0.0, 0.0, 0.0, 1.0, 3.0, 1.0, 8.0)","(55.08, 0.0, 0.0, 0.2, 1.6, 2.8, 1.8, 6.4)",46.0,597000.0,"('APPART A VENDR', '75014')"
649000.0,APPART A VENDR,75006,37.0,0.0,0,0,1,2,4,4,"(37.0, 0.0, 0.0, 0.0, 1.0, 2.0, 4.0, 4.0)","(37.2, 0.0, 0.0, 0.0, 1.0, 1.75, 2.25, 3.25)",60.0,629200.0,"('APPART A VENDR', '75006')"
