RAW,DATA TAG,PRICE,PRICE_UNIT,CLEANED TAG,TYPE,LOC,ALL AREA,AREA,TERRAIN,DISPONIBL MAINTEN,NEUF,CHAMBRE,PIECE,FLOOR,FLOORS
"Appartement à vendre - Paris 16ème - 899 000 € - 3 pièces, 2 chambres, 80 m², Étage 6/6","['APPART A VENDR', 'PARIS 16EM', '3 PIEC', '2 CHAMBR', '80 M²', 'ETAG 6/6']",899000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75016,['80 M²'],80.0,0.0,0,0,2,3,6,6
"Appartement à vendre - Paris 16ème - 1 260 000 € - 4 pièces, 2 chambres, 92,2 m², Étage 1/7","['APPART A VENDR', 'PARIS 16EM', '4 PIEC', '2 CHAMBR', '92.2 M²', 'ETAG 1/7']",1260000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75016,['92.2 M²'],92.2,0.0,0,0,2,4,1,7
"Appartement à vendre - Paris 17ème - 730 000 € - 3 pièces, 2 chambres, 71 m², 4 étages","['APPART A VENDR', 'PARIS 17EM', '3 PIEC', '2 CHAMBR', '71 M²', '4 ETAG']",730000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75017,['71 M²'],71.0,0.0,0,0,2,3,4,4
"Appartement à vendre - Paris 16ème - 450 000 € - 1 pièce, 39 m², Étage 4/7","['APPART A VENDR', 'PARIS 16EM', '1 PIEC', '39 M²', 'ETAG 4/7']",450000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'M²', 'ETAG')",APPART A VENDR,75016,['39 M²'],39.0,0.0,0,0,1,1,4,7
"Appartement à vendre - Paris 17ème - 535 000 € - 3 pièces, 2 chambres, 48,6 m², Étage 4/6","['APPART A VENDR', 'PARIS 17EM', '3 PIEC', '2 CHAMBR', '48.6 M²', 'ETAG 4/6']",535000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75017,['48.6 M²'],48.6,0.0,0,0,2,3,4,6
"Appartement à vendre - Les Lilas - 495 000 € - 3 pièces, 2 chambres, 59 m², Étage 6/7","['APPART A VENDR', 'LE LIL', '3 PIEC', '2 CHAMBR', '59 M²', 'ETAG 6/7']",495000.0,EUR,"('APPART A VENDR', 'LE LIL', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,93000,['59 M²'],59.0,0.0,0,0,2,3,6,7
"Appartement à vendre - Paris 6ème - 1 420 000 € - 3 pièces, 2 chambres, 64,2 m², 1er étage","['APPART A VENDR', 'PARIS 6EM', '3 PIEC', '2 CHAMBR', '64.2 M²', '1ER ETAG']",1420000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75006,['64.2 M²'],64.2,0.0,0,0,2,3,1,1
"Appartement à vendre - Paris 15ème - 945 000 € - 3 pièces, 2 chambres, 69,1 m², 10 étages","['APPART A VENDR', 'PARIS 15EM', '3 PIEC', '2 CHAMBR', '69.1 M²', '10 ETAG']",945000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75015,['69.1 M²'],69.1,0.0,0,0,2,3,10,10
"Appartement à vendre - Paris 16ème - 1 985 000 € - 5 pièces, 3 chambres, 150 m², Étage 1/6","['APPART A VENDR', 'PARIS 16EM', '5 PIEC', '3 CHAMBR', '150 M²', 'ETAG 1/6']",1985000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75016,['150 M²'],150.0,0.0,0,0,3,5,1,6
"Appartement à vendre - Paris 16ème - 1 495 000 € - 5 pièces, 4 chambres, 130 m², 3ème étage","['APPART A VENDR', 'PARIS 16EM', '5 PIEC', '4 CHAMBR', '130 M²', '3EM ETAG']",1495000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75016,['130 M²'],130.0,0.0,0,0,4,5,3,3
"Appartement à vendre - Paris 16ème - 572 000 € - 2 pièces, 1 chambre, 55 m², Étage 4/10","['APPART A VENDR', 'PARIS 16EM', '2 PIEC', '1 CHAMBR', '55 M²', 'ETAG 4/10']",572000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75016,['55 M²'],55.0,0.0,0,0,1,2,4,10
"Appartement à vendre - Paris 15ème - 660 000 € - 3 pièces, 2 chambres, 71,5 m², Étage 2/11","['APPART A VENDR', 'PARIS 15EM', '3 PIEC', '2 CHAMBR', '71.5 M²', 'ETAG 2/11']",660000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75015,['71.5 M²'],71.5,0.0,0,0,2,3,2,11
"Appartement à vendre - Paris 16ème - 4 800 000 € - 6 pièces, 3 chambres, 290 m², Étage 4/6","['APPART A VENDR', 'PARIS 16EM', '6 PIEC', '3 CHAMBR', '290 M²', 'ETAG 4/6']",4800000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75016,['290 M²'],290.0,0.0,0,0,3,6,4,6
"Duplex à vendre - Neuf - Paris 19ème - 1 290 000 € - 4 pièces, 3 chambres, 77,4 m², 4ème étage","['DUPLEX A VENDR', 'NEUF', 'PARIS 19EM', '4 PIEC', '3 CHAMBR', '77.4 M²', '4EM ETAG']",1290000.0,EUR,"('DUPLEX A VENDR', 'NEUF', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",DUPLEX A VENDR,75019,['77.4 M²'],77.4,0.0,0,1,3,4,4,4
"Appartement à vendre - Paris 7ème - 1 960 000 € - 3 pièces, 1 chambre, 61,4 m², Étage 4/5","['APPART A VENDR', 'PARIS 7EM', '3 PIEC', '1 CHAMBR', '61.4 M²', 'ETAG 4/5']",1960000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75007,['61.4 M²'],61.4,0.0,0,0,1,3,4,5
"Appartement à vendre - Paris 17ème - 450 000 € - 1 pièce, 42,1 m², 5ème étage","['APPART A VENDR', 'PARIS 17EM', '1 PIEC', '42.1 M²', '5EM ETAG']",450000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'M²', 'ETAG')",APPART A VENDR,75017,['42.1 M²'],42.1,0.0,0,0,1,1,5,5
"Appartement à vendre - Paris 20ème - 337 000 € - 2 pièces, 1 chambre, 27 m², Étage 1/5","['APPART A VENDR', 'PARIS 20EM', '2 PIEC', '1 CHAMBR', '27 M²', 'ETAG 1/5']",337000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75020,['27 M²'],27.0,0.0,0,0,1,2,1,5
"Duplex à vendre - Bagnolet - 465 000 € - 3 pièces, 2 chambres, 92 m², 17ème étage","['DUPLEX A VENDR', 'BAGNOLET', '3 PIEC', '2 CHAMBR', '92 M²', '17EM ETAG']",465000.0,EUR,"('DUPLEX A VENDR', 'BAGNOLET', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",DUPLEX A VENDR,93000,['92 M²'],92.0,0.0,0,0,2,3,17,17
"Appartement à vendre - Paris 17ème - 1 395 000 € - 5 pièces, 3 chambres, 121,6 m², Étage 2/4","['APPART A VENDR', 'PARIS 17EM', '5 PIEC', '3 CHAMBR', '121.6 M²', 'ETAG 2/4']",1395000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75017,['121.6 M²'],121.6,0.0,0,0,3,5,2,4
"Appartement à vendre - Paris 15ème - 558 000 € - 3 pièces, 1 chambre, 51,7 m², Étage 3/6","['APPART A VENDR', 'PARIS 15EM', '3 PIEC', '1 CHAMBR', '51.7 M²', 'ETAG 3/6']",558000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75015,['51.7 M²'],51.7,0.0,0,0,1,3,3,6
"Appartement à vendre - Paris 14ème - 212 000 € - 1 pièce, 15,6 m², Étage 3/6","['APPART A VENDR', 'PARIS 14EM', '1 PIEC', '15.6 M²', 'ETAG 3/6']",212000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'M²', 'ETAG')",APPART A VENDR,75014,['15.6 M²'],15.6,0.0,0,0,0,1,3,6
"Appartement à vendre - Paris 16ème - 2 195 000 € - 5 pièces, 3 chambres, 137,6 m², Étage 1/6","['APPART A VENDR', 'PARIS 16EM', '5 PIEC', '3 CHAMBR', '137.6 M²', 'ETAG 1/6']",2195000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75016,['137.6 M²'],137.6,0.0,0,0,3,5,1,6
"Appartement à vendre - Paris 15ème - 789 000 € - 3 pièces, 2 chambres, 85 m², Étage 1/8","['APPART A VENDR', 'PARIS 15EM', '3 PIEC', '2 CHAMBR', '85 M²', 'ETAG 1/8']",789000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75015,['85 M²'],85.0,0.0,0,0,2,3,1,8
"Appartement à vendre - Paris 11ème - 630 000 € - 3 pièces, 2 chambres, 61,2 m², 1er étage","['APPART A VENDR', 'PARIS 11EM', '3 PIEC', '2 CHAMBR', '61.2 M²', '1ER ETAG']",630000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75011,['61.2 M²'],61.2,0.0,0,0,2,3,1,1
"Appartement à vendre - Paris 17ème - 1 130 000 € - 5 pièces, 3 chambres, 96 m², Étage 6/8","['APPART A VENDR', 'PARIS 17EM', '5 PIEC', '3 CHAMBR', '96 M²', 'ETAG 6/8']",1130000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75017,['96 M²'],96.0,0.0,0,0,3,5,6,8
"Appartement à vendre - Paris 1er - 320 000 € - 2 pièces, 1 chambre, 24 m², Étage 4/4","['APPART A VENDR', 'PARIS 1ER', '2 PIEC', '1 CHAMBR', '24 M²', 'ETAG 4/4']",320000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75001,['24 M²'],24.0,0.0,0,0,1,2,4,4
"Appartement à vendre - Paris 12ème - 424 000 € - 2 pièces, 1 chambre, 39 m², Étage 6/6","['APPART A VENDR', 'PARIS 12EM', '2 PIEC', '1 CHAMBR', '39 M²', 'ETAG 6/6']",424000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75012,['39 M²'],39.0,0.0,0,0,1,2,6,6
"Appartement à vendre - Paris 17ème - 2 070 000 € - 5 pièces, 4 chambres, 158,1 m², Étage 4/7","['APPART A VENDR', 'PARIS 17EM', '5 PIEC', '4 CHAMBR', '158.1 M²', 'ETAG 4/7']",2070000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75017,['158.1 M²'],158.1,0.0,0,0,4,5,4,7
"Appartement à vendre - Paris 18ème - 630 000 € - 2 pièces, 1 chambre, 45 m², Étage 4/4","['APPART A VENDR', 'PARIS 18EM', '2 PIEC', '1 CHAMBR', '45 M²', 'ETAG 4/4']",630000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75018,['45 M²'],45.0,0.0,0,0,1,2,4,4
"Appartement à vendre - Paris 16ème - 950 000 € - 4 pièces, 2 chambres, 82,7 m², 4ème étage","['APPART A VENDR', 'PARIS 16EM', '4 PIEC', '2 CHAMBR', '82.7 M²', '4EM ETAG']",950000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75016,['82.7 M²'],82.7,0.0,0,0,2,4,4,4
"Appartement à vendre - Paris 14ème - 371 000 € - 2 pièces, 1 chambre, 36,2 m², 4ème étage","['APPART A VENDR', 'PARIS 14EM', '2 PIEC', '1 CHAMBR', '36.2 M²', '4EM ETAG']",371000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75014,['36.2 M²'],36.2,0.0,0,0,1,2,4,4
"Appartement à vendre - Paris 9ème - 735 000 € - 3 pièces, 2 chambres, 72,7 m², Étage 1/5","['APPART A VENDR', 'PARIS 9EM', '3 PIEC', '2 CHAMBR', '72.7 M²', 'ETAG 1/5']",735000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75009,['72.7 M²'],72.7,0.0,0,0,2,3,1,5
"Appartement à vendre - Paris 7ème - 2 590 000 € - 6 pièces, 4 chambres, 160 m², RDC/7","['APPART A VENDR', 'PARIS 7EM', '6 PIEC', '4 CHAMBR', '160 M²', 'RDC/7']",2590000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'RDC')",APPART A VENDR,75007,['160 M²'],160.0,0.0,0,0,4,6,0,7
"Appartement à vendre - Paris 15ème - 531 200 € - 3 pièces, 2 chambres, 51,1 m², Étage 1/6","['APPART A VENDR', 'PARIS 15EM', '3 PIEC', '2 CHAMBR', '51.1 M²', 'ETAG 1/6']",531200.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75015,['51.1 M²'],51.1,0.0,0,0,2,3,1,6
"Appartement à vendre - Paris 10ème - 400 000 € - 2 pièces, 1 chambre, 38 m², RDC/5","['APPART A VENDR', 'PARIS 10EM', '2 PIEC', '1 CHAMBR', '38 M²', 'RDC/5']",400000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'RDC')",APPART A VENDR,75010,['38 M²'],38.0,0.0,0,0,1,2,0,5
"Appartement à vendre - Paris 18ème - 450 000 € - 3 pièces, 2 chambres, 43,9 m², Étage 2/5","['APPART A VENDR', 'PARIS 18EM', '3 PIEC', '2 CHAMBR', '43.9 M²', 'ETAG 2/5']",450000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75018,['43.9 M²'],43.9,0.0,0,0,2,3,2,5
"Appartement à vendre - Paris 16ème - 1 820 000 € - 5 pièces, 3 chambres, 149 m², 2ème étage","['APPART A VENDR', 'PARIS 16EM', '5 PIEC', '3 CHAMBR', '149 M²', '2EM ETAG']",1820000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75016,['149 M²'],149.0,0.0,0,0,3,5,2,2
"Appartement à vendre - Paris 16ème - 3 500 000 € - 8 pièces, 5 chambres, 224 m², Étage 3/6","['APPART A VENDR', 'PARIS 16EM', '8 PIEC', '5 CHAMBR', '224 M²', 'ETAG 3/6']",3500000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75016,['224 M²'],224.0,0.0,0,0,5,8,3,6
"Appartement à vendre - Paris 7ème - 2 100 000 € - 5 pièces, 3 chambres, 101,3 m², Étage 5/5","['APPART A VENDR', 'PARIS 7EM', '5 PIEC', '3 CHAMBR', '101.3 M²', 'ETAG 5/5']",2100000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75007,['101.3 M²'],101.3,0.0,0,0,3,5,5,5
"Appartement à vendre - Paris 6ème - 583 000 € - 2 pièces, 1 chambre, 37 m², Étage 1/5","['APPART A VENDR', 'PARIS 6EM', '2 PIEC', '1 CHAMBR', '37 M²', 'ETAG 1/5']",583000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75006,['37 M²'],37.0,0.0,0,0,1,2,1,5
"Appartement à vendre - Paris 16ème - 1 850 000 € - 5 pièces, 3 chambres, 143 m², Étage 1/6","['APPART A VENDR', 'PARIS 16EM', '5 PIEC', '3 CHAMBR', '143 M²', 'ETAG 1/6']",1850000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75016,['143 M²'],143.0,0.0,0,0,3,5,1,6
"Appartement à vendre - Paris 15ème - 554 400 € - 3 pièces, 2 chambres, 57,3 m², Étage 1/6","['APPART A VENDR', 'PARIS 15EM', '3 PIEC', '2 CHAMBR', '57.3 M²', 'ETAG 1/6']",554400.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75015,['57.3 M²'],57.3,0.0,0,0,2,3,1,6
"Appartement à vendre - Neuf - Paris 7ème - 2 250 000 € - 4 pièces, 2 chambres, 115 m², Étage 2/7","['APPART A VENDR', 'NEUF', 'PARIS 7EM', '4 PIEC', '2 CHAMBR', '115 M²', 'ETAG 2/7']",2250000.0,EUR,"('APPART A VENDR', 'NEUF', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75007,['115 M²'],115.0,0.0,0,1,2,4,2,7
"Appartement à vendre - Neuf - Paris 16ème - 2 700 000 € - 3 pièces, 1 chambre, 116 m², Étage 9/10","['APPART A VENDR', 'NEUF', 'PARIS 16EM', '3 PIEC', '1 CHAMBR', '116 M²', 'ETAG 9/10']",2700000.0,EUR,"('APPART A VENDR', 'NEUF', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75016,['116 M²'],116.0,0.0,0,1,1,3,9,10
"Appartement à vendre - Paris 16ème - 1 890 000 € - 4 pièces, 2 chambres, 121,3 m², Étage 2/5","['APPART A VENDR', 'PARIS 16EM', '4 PIEC', '2 CHAMBR', '121.3 M²', 'ETAG 2/5']",1890000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75016,['121.3 M²'],121.3,0.0,0,0,2,4,2,5
"Appartement à vendre - Paris 13ème - 549 000 € - 5 pièces, 3 chambres, 96 m², Étage 28/32","['APPART A VENDR', 'PARIS 13EM', '5 PIEC', '3 CHAMBR', '96 M²', 'ETAG 28/32']",549000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75013,['96 M²'],96.0,0.0,0,0,3,5,28,32
"Maison à vendre - Paris 14ème - 3 150 000 € - 7 pièces, 4 chambres, 220,5 m²","['MAISON A VENDR', 'PARIS 14EM', '7 PIEC', '4 CHAMBR', '220.5 M²']",3150000.0,EUR,"('MAISON A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²')",MAISON A VENDR,75014,['220.5 M²'],220.5,0.0,0,0,4,7,0,0
"Appartement à vendre - Paris 18ème - 500 000 € - 2 pièces, 1 chambre, 42 m², Étage 4/6","['APPART A VENDR', 'PARIS 18EM', '2 PIEC', '1 CHAMBR', '42 M²', 'ETAG 4/6']",500000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75018,['42 M²'],42.0,0.0,0,0,1,2,4,6
"Appartement à vendre - Paris 11ème - 265 000 € - 1 pièce, 22,1 m², RDC/3","['APPART A VENDR', 'PARIS 11EM', '1 PIEC', '22.1 M²', 'RDC/3']",265000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'M²', 'RDC')",APPART A VENDR,75011,['22.1 M²'],22.1,0.0,0,0,1,1,0,3
"Duplex à vendre - Paris 2ème - 622 000 € - 3 pièces, 1 chambre, 52 m², Étage 6/6","['DUPLEX A VENDR', 'PARIS 2EM', '3 PIEC', '1 CHAMBR', '52 M²', 'ETAG 6/6']",622000.0,EUR,"('DUPLEX A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",DUPLEX A VENDR,75002,['52 M²'],52.0,0.0,0,0,1,3,6,6
"Appartement à vendre - Paris 18ème - 955 000 € - 3 pièces, 2 chambres, 62 m², Étage 3/4","['APPART A VENDR', 'PARIS 18EM', '3 PIEC', '2 CHAMBR', '62 M²', 'ETAG 3/4']",955000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75018,['62 M²'],62.0,0.0,0,0,2,3,3,4
"Appartement à vendre - Paris 17ème - 2 100 000 € - 7 pièces, 4 chambres, 163 m², 3ème étage","['APPART A VENDR', 'PARIS 17EM', '7 PIEC', '4 CHAMBR', '163 M²', '3EM ETAG']",2100000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75017,['163 M²'],163.0,0.0,0,0,4,7,3,3
"Appartement à vendre - Paris 15ème - 1 090 000 € - 4 pièces, 2 chambres, 95 m², Étage 13/30","['APPART A VENDR', 'PARIS 15EM', '4 PIEC', '2 CHAMBR', '95 M²', 'ETAG 13/30']",1090000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75015,['95 M²'],95.0,0.0,0,0,2,4,13,30
"Appartement à vendre - Paris 8ème - 567 000 € - 2 pièces, 1 chambre, 42,3 m², Étage 4/7","['APPART A VENDR', 'PARIS 8EM', '2 PIEC', '1 CHAMBR', '42.3 M²', 'ETAG 4/7']",567000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75008,['42.3 M²'],42.3,0.0,0,0,1,2,4,7
"Appartement à vendre - Paris 17ème - 590 000 € - 3 pièces, 2 chambres, 55 m², Étage 7/8","['APPART A VENDR', 'PARIS 17EM', '3 PIEC', '2 CHAMBR', '55 M²', 'ETAG 7/8']",590000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75017,['55 M²'],55.0,0.0,0,0,2,3,7,8
"Appartement à vendre - Paris 17ème - 590 000 € - 2 pièces, 1 chambre, 55 m², Étage 7/8","['APPART A VENDR', 'PARIS 17EM', '2 PIEC', '1 CHAMBR', '55 M²', 'ETAG 7/8']",590000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75017,['55 M²'],55.0,0.0,0,0,1,2,7,8
"Appartement à vendre - Paris 10ème - 315 000 € - 2 pièces, 1 chambre, 34 m², RDC/2","['APPART A VENDR', 'PARIS 10EM', '2 PIEC', '1 CHAMBR', '34 M²', 'RDC/2']",315000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'RDC')",APPART A VENDR,75010,['34 M²'],34.0,0.0,0,0,1,2,0,2
"Appartement à vendre - Paris 13ème - 400 000 € - 2 pièces, 1 chambre, 39 m², 3 étages","['APPART A VENDR', 'PARIS 13EM', '2 PIEC', '1 CHAMBR', '39 M²', '3 ETAG']",400000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75013,['39 M²'],39.0,0.0,0,0,1,2,3,3
"Appartement à vendre - Paris 9ème - 735 000 € - 2 pièces, 1 chambre, 50,2 m², Étage 3/6","['APPART A VENDR', 'PARIS 9EM', '2 PIEC', '1 CHAMBR', '50.2 M²', 'ETAG 3/6']",735000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75009,['50.2 M²'],50.2,0.0,0,0,1,2,3,6
"Appartement à vendre - Paris 4ème - 1 029 000 € - 3 pièces, 1 chambre, 55 m², Étage 3/5","['APPART A VENDR', 'PARIS 4EM', '3 PIEC', '1 CHAMBR', '55 M²', 'ETAG 3/5']",1029000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75004,['55 M²'],55.0,0.0,0,0,1,3,3,5
"Appartement à vendre - Saint Cloud - 360 000 € - 2 pièces, 1 chambre, 51 m², 1er étage","['APPART A VENDR', 'SAINT CLOUD', '2 PIEC', '1 CHAMBR', '51 M²', '1ER ETAG']",360000.0,EUR,"('APPART A VENDR', 'SAINT CLOUD', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,92000,['51 M²'],51.0,0.0,0,0,1,2,1,1
"Duplex à vendre - Paris 2ème - 2 190 000 € - 4 pièces, 3 chambres, 200 m², Étage 2/3","['DUPLEX A VENDR', 'PARIS 2EM', '4 PIEC', '3 CHAMBR', '200 M²', 'ETAG 2/3']",2190000.0,EUR,"('DUPLEX A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",DUPLEX A VENDR,75002,['200 M²'],200.0,0.0,0,0,3,4,2,3
"Appartement à vendre - Paris 6ème - 1 789 000 € - 5 pièces, 3 chambres, 118 m², Étage 2/6","['APPART A VENDR', 'PARIS 6EM', '5 PIEC', '3 CHAMBR', '118 M²', 'ETAG 2/6']",1789000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75006,['118 M²'],118.0,0.0,0,0,3,5,2,6
"Appartement à vendre - Paris 16ème - 990 000 € - 3 pièces, 2 chambres, 85,2 m², 4ème étage","['APPART A VENDR', 'PARIS 16EM', '3 PIEC', '2 CHAMBR', '85.2 M²', '4EM ETAG']",990000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75016,['85.2 M²'],85.2,0.0,0,0,2,3,4,4
"Appartement à vendre - Paris 6ème - 1 370 000 € - 3 pièces, 2 chambres, 85,1 m², Étage 3/4","['APPART A VENDR', 'PARIS 6EM', '3 PIEC', '2 CHAMBR', '85.1 M²', 'ETAG 3/4']",1370000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75006,['85.1 M²'],85.1,0.0,0,0,2,3,3,4
"Appartement à vendre - Paris 4ème - 560 000 € - 3 pièces, 2 chambres, 38,7 m², Étage 2/2","['APPART A VENDR', 'PARIS 4EM', '3 PIEC', '2 CHAMBR', '38.7 M²', 'ETAG 2/2']",560000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75004,['38.7 M²'],38.7,0.0,0,0,2,3,2,2
"Appartement à vendre - Paris 19ème - 599 000 € - 3 pièces, 2 chambres, 80 m², 6ème étage","['APPART A VENDR', 'PARIS 19EM', '3 PIEC', '2 CHAMBR', '80 M²', '6EM ETAG']",599000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75019,['80 M²'],80.0,0.0,0,0,2,3,6,6
