RAW,DATA TAG,PRICE,PRICE_UNIT,CLEANED TAG,TYPE,LOC,ALL AREA,AREA,TERRAIN,DISPONIBL MAINTEN,NEUF,CHAMBRE,PIECE,FLOOR,FLOORS
"Appartement à vendre - Paris 19ème - 195 000 € - 1 pièce, 19 m², Étage 2/4","['APPART A VENDR', 'PARIS 19EM', '1 PIEC', '19 M²', 'ETAG 2/4']",195000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'M²', 'ETAG')",APPART A VENDR,75019,['19 M²'],19.0,0.0,0,0,0,1,2,4
"Appartement à vendre - Paris 15ème - 830 000 € - 3 pièces, 2 chambres, 63 m², Étage 3/7","['APPART A VENDR', 'PARIS 15EM', '3 PIEC', '2 CHAMBR', '63 M²', 'ETAG 3/7']",830000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75015,['63 M²'],63.0,0.0,0,0,2,3,3,7
"Appartement à vendre - Paris 17ème - 849 000 € - 5 pièces, 3 chambres, 102 m², 1er étage","['APPART A VENDR', 'PARIS 17EM', '5 PIEC', '3 CHAMBR', '102 M²', '1ER ETAG']",849000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75017,['102 M²'],102.0,0.0,0,0,3,5,1,1
"Maison à vendre - Montreuil - 945 000 € - 6 pièces, 4 chambres, 236 m², 96 m² de terrain","['MAISON A VENDR', 'MONTREUIL', '6 PIEC', '4 CHAMBR', '236 M²', '96 M² TERRAIN']",945000.0,EUR,"('MAISON A VENDR', 'MONTREUIL', 'PIEC', 'CHAMBR', 'M²', 'M²')",MAISON A VENDR,93000,"['236 M²', '96 M² TERRAIN']",236.0,96.0,0,0,4,6,0,0
"Appartement à vendre - Paris 17ème - 790 000 € - 4 pièces, 3 chambres, 84 m², 3ème étage","['APPART A VENDR', 'PARIS 17EM', '4 PIEC', '3 CHAMBR', '84 M²', '3EM ETAG']",790000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75017,['84 M²'],84.0,0.0,0,0,3,4,3,3
"Appartement à vendre - Paris 13ème - 450 000 € - 2 pièces, 1 chambre, 52,9 m², Étage 6/12","['APPART A VENDR', 'PARIS 13EM', '2 PIEC', '1 CHAMBR', '52.9 M²', 'ETAG 6/12']",450000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75013,['52.9 M²'],52.9,0.0,0,0,1,2,6,12
"Appartement à vendre - Paris 3ème - 580 000 € - 1 pièce, 36,9 m², Étage 3/4","['APPART A VENDR', 'PARIS 3EM', '1 PIEC', '36.9 M²', 'ETAG 3/4']",580000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'M²', 'ETAG')",APPART A VENDR,75003,['36.9 M²'],36.9,0.0,0,0,0,1,3,4
"Appartement à vendre - Paris 15ème - 535 500 € - 2 pièces, 1 chambre, 48,1 m², Étage 4/6","['APPART A VENDR', 'PARIS 15EM', '2 PIEC', '1 CHAMBR', '48.1 M²', 'ETAG 4/6']",535500.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75015,['48.1 M²'],48.1,0.0,0,0,1,2,4,6
"Maison à vendre - Paris 19ème - 978 000 € - 4 pièces, 1 chambre, 81 m²","['MAISON A VENDR', 'PARIS 19EM', '4 PIEC', '1 CHAMBR', '81 M²']",978000.0,EUR,"('MAISON A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²')",MAISON A VENDR,75019,['81 M²'],81.0,0.0,0,0,1,4,0,0
"Appartement à vendre - Paris 11ème - 949 000 € - 3 pièces, 2 chambres, 86 m², Étage 1/7","['APPART A VENDR', 'PARIS 11EM', '3 PIEC', '2 CHAMBR', '86 M²', 'ETAG 1/7']",949000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75011,['86 M²'],86.0,0.0,0,0,2,3,1,7
"Appartement à vendre - Paris 4ème - 427 000 € - 1 pièce, 38 m², Étage 3/5","['APPART A VENDR', 'PARIS 4EM', '1 PIEC', '38 M²', 'ETAG 3/5']",427000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'M²', 'ETAG')",APPART A VENDR,75004,['38 M²'],38.0,0.0,0,0,0,1,3,5
"Appartement à vendre - Paris 8ème - 287 000 € - 1 pièce, 26 m², RDC/6","['APPART A VENDR', 'PARIS 8EM', '1 PIEC', '26 M²', 'RDC/6']",287000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'M²', 'RDC')",APPART A VENDR,75008,['26 M²'],26.0,0.0,0,0,0,1,0,6
"Appartement à vendre - Paris 19ème - 336 500 € - 2 pièces, 1 chambre, 54,9 m², 32ème étage","['APPART A VENDR', 'PARIS 19EM', '2 PIEC', '1 CHAMBR', '54.9 M²', '32EM ETAG']",336500.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75019,['54.9 M²'],54.9,0.0,0,0,1,2,32,32
"Appartement à vendre - Neuf - Paris 8ème - 729 000 € - 2 pièces, 1 chambre, 52 m², Étage 2/6","['APPART A VENDR', 'NEUF', 'PARIS 8EM', '2 PIEC', '1 CHAMBR', '52 M²', 'ETAG 2/6']",729000.0,EUR,"('APPART A VENDR', 'NEUF', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75008,['52 M²'],52.0,0.0,0,1,1,2,2,6
"Duplex à vendre - Suresnes - 950 000 € - 4 pièces, 3 chambres, 100 m², Étage 2/2","['DUPLEX A VENDR', 'SURESN', '4 PIEC', '3 CHAMBR', '100 M²', 'ETAG 2/2']",950000.0,EUR,"('DUPLEX A VENDR', 'SURESN', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",DUPLEX A VENDR,92000,['100 M²'],100.0,0.0,0,0,3,4,2,2
"Duplex à vendre - Paris 3ème - 950 000 € - 4 pièces, 2 chambres, 90 m², 2ème étage","['DUPLEX A VENDR', 'PARIS 3EM', '4 PIEC', '2 CHAMBR', '90 M²', '2EM ETAG']",950000.0,EUR,"('DUPLEX A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",DUPLEX A VENDR,75003,['90 M²'],90.0,0.0,0,0,2,4,2,2
"Appartement à vendre - Paris 19ème - 260 000 € - 2 pièces, 1 chambre, 33,1 m², Étage 5/6","['APPART A VENDR', 'PARIS 19EM', '2 PIEC', '1 CHAMBR', '33.1 M²', 'ETAG 5/6']",260000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75019,['33.1 M²'],33.1,0.0,0,0,1,2,5,6
"Appartement à vendre - Paris 15ème - 707 000 € - 3 pièces, 1 chambre, 50 m², Étage 9/9","['APPART A VENDR', 'PARIS 15EM', '3 PIEC', '1 CHAMBR', '50 M²', 'ETAG 9/9']",707000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75015,['50 M²'],50.0,0.0,0,0,1,3,9,9
"Maison à vendre - Paris 12ème - 1 040 000 € - 4 pièces, 3 chambres, 140 m²","['MAISON A VENDR', 'PARIS 12EM', '4 PIEC', '3 CHAMBR', '140 M²']",1040000.0,EUR,"('MAISON A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²')",MAISON A VENDR,75012,['140 M²'],140.0,0.0,0,0,3,4,0,0
"Appartement à vendre - Paris 16ème - 410 000 € - 1 pièce, 25 m², RDC/6","['APPART A VENDR', 'PARIS 16EM', '1 PIEC', '25 M²', 'RDC/6']",410000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'M²', 'RDC')",APPART A VENDR,75016,['25 M²'],25.0,0.0,0,0,0,1,0,6
"Appartement à vendre - Paris 18ème - 1 550 000 € - 7 pièces, 4 chambres, 152 m², Étage 2/6","['APPART A VENDR', 'PARIS 18EM', '7 PIEC', '4 CHAMBR', '152 M²', 'ETAG 2/6']",1550000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75018,['152 M²'],152.0,0.0,0,0,4,7,2,6
"Appartement à vendre - Paris 12ème - 600 000 € - 2 pièces, 1 chambre, 70 m², 2ème étage","['APPART A VENDR', 'PARIS 12EM', '2 PIEC', '1 CHAMBR', '70 M²', '2EM ETAG']",600000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75012,['70 M²'],70.0,0.0,0,0,1,2,2,2
"Appartement à vendre - Paris 20ème - 710 000 € - 4 pièces, 3 chambres, 76 m², Étage 1/6","['APPART A VENDR', 'PARIS 20EM', '4 PIEC', '3 CHAMBR', '76 M²', 'ETAG 1/6']",710000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75020,['76 M²'],76.0,0.0,0,0,3,4,1,6
"Appartement à vendre - Paris 19ème - 240 000 € - 2 pièces, 1 chambre, 25,5 m², Étage 2/6","['APPART A VENDR', 'PARIS 19EM', '2 PIEC', '1 CHAMBR', '25.5 M²', 'ETAG 2/6']",240000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75019,['25.5 M²'],25.5,0.0,0,0,1,2,2,6
"Maison à vendre - Paris 14ème - 5 200 000 € - 8 pièces, 4 chambres, 368,6 m², 240 m² de terrain","['MAISON A VENDR', 'PARIS 14EM', '8 PIEC', '4 CHAMBR', '368.6 M²', '240 M² TERRAIN']",5200000.0,EUR,"('MAISON A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'M²')",MAISON A VENDR,75014,"['368.6 M²', '240 M² TERRAIN']",368.6,240.0,0,0,4,8,0,0
"Appartement à vendre - Neuf - Paris 13ème - 572 000 € - 2 pièces, 1 chambre, 42,9 m², Étage 7/8","['APPART A VENDR', 'NEUF', 'PARIS 13EM', '2 PIEC', '1 CHAMBR', '42.9 M²', 'ETAG 7/8']",572000.0,EUR,"('APPART A VENDR', 'NEUF', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75013,['42.9 M²'],42.9,0.0,0,1,1,2,7,8
"Appartement à vendre - Paris 18ème - 259 000 € - 2 pièces, 1 chambre, 35,7 m², Étage 5/6","['APPART A VENDR', 'PARIS 18EM', '2 PIEC', '1 CHAMBR', '35.7 M²', 'ETAG 5/6']",259000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75018,['35.7 M²'],35.7,0.0,0,0,1,2,5,6
"Appartement à vendre - Paris 16ème - 1 678 900 € - 6 pièces, 4 chambres, 148,2 m², Étage 3/6","['APPART A VENDR', 'PARIS 16EM', '6 PIEC', '4 CHAMBR', '148.2 M²', 'ETAG 3/6']",1678900.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75016,['148.2 M²'],148.2,0.0,0,0,4,6,3,6
"Appartement à vendre - Montreuil - 159 000 € - 1 pièce, 19,7 m², RDC","['APPART A VENDR', 'MONTREUIL', '1 PIEC', '19.7 M²', 'RDC']",159000.0,EUR,"('APPART A VENDR', 'MONTREUIL', 'PIEC', 'M²', 'RDC')",APPART A VENDR,93000,['19.7 M²'],19.7,0.0,0,0,0,1,0,0
"Appartement à vendre - Paris 17ème - 200 000 € - 1 pièce, 21,2 m², Étage 3/4","['APPART A VENDR', 'PARIS 17EM', '1 PIEC', '21.2 M²', 'ETAG 3/4']",200000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'M²', 'ETAG')",APPART A VENDR,75017,['21.2 M²'],21.2,0.0,0,0,0,1,3,4
"Appartement à vendre - Paris 19ème - 674 000 € - 3 pièces, 2 chambres, 72 m², Étage 5/5","['APPART A VENDR', 'PARIS 19EM', '3 PIEC', '2 CHAMBR', '72 M²', 'ETAG 5/5']",674000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75019,['72 M²'],72.0,0.0,0,0,2,3,5,5
"Appartement à vendre - Paris 5ème - 609 000 € - 3 pièces, 2 chambres, 74 m², RDC/5","['APPART A VENDR', 'PARIS 5EM', '3 PIEC', '2 CHAMBR', '74 M²', 'RDC/5']",609000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'RDC')",APPART A VENDR,75005,['74 M²'],74.0,0.0,0,0,2,3,0,5
"Appartement à vendre - Paris 17ème - 1 300 000 € - 4 pièces, 3 chambres, 100 m², Étage 3/7","['APPART A VENDR', 'PARIS 17EM', '4 PIEC', '3 CHAMBR', '100 M²', 'ETAG 3/7']",1300000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75017,['100 M²'],100.0,0.0,0,0,3,4,3,7
"Appartement à vendre - Paris 15ème - 570 000 € - 3 pièces, 2 chambres, 68 m², Étage 4/7","['APPART A VENDR', 'PARIS 15EM', '3 PIEC', '2 CHAMBR', '68 M²', 'ETAG 4/7']",570000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75015,['68 M²'],68.0,0.0,0,0,2,3,4,7
"Appartement à vendre - Paris 5ème - 404 500 € - 1 pièce, 27 m², Étage 2/3","['APPART A VENDR', 'PARIS 5EM', '1 PIEC', '27 M²', 'ETAG 2/3']",404500.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'M²', 'ETAG')",APPART A VENDR,75005,['27 M²'],27.0,0.0,0,0,0,1,2,3
"Appartement à vendre - Paris 18ème - 582 000 € - 3 pièces, 2 chambres, 70 m², Étage 6/7","['APPART A VENDR', 'PARIS 18EM', '3 PIEC', '2 CHAMBR', '70 M²', 'ETAG 6/7']",582000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75018,['70 M²'],70.0,0.0,0,0,2,3,6,7
"Appartement à vendre - Paris 18ème - 155 000 € - 1 pièce, 14,1 m², Étage 2/2","['APPART A VENDR', 'PARIS 18EM', '1 PIEC', '14.1 M²', 'ETAG 2/2']",155000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'M²', 'ETAG')",APPART A VENDR,75018,['14.1 M²'],14.1,0.0,0,0,0,1,2,2
"Appartement à vendre - Paris 18ème - 745 000 € - 4 pièces, 2 chambres, 89 m², Étage 3/8","['APPART A VENDR', 'PARIS 18EM', '4 PIEC', '2 CHAMBR', '89 M²', 'ETAG 3/8']",745000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75018,['89 M²'],89.0,0.0,0,0,2,4,3,8
"Appartement à vendre - Paris 13ème - 110 000 € - 1 pièce, 12 m², Étage 7/7","['APPART A VENDR', 'PARIS 13EM', '1 PIEC', '12 M²', 'ETAG 7/7']",110000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'M²', 'ETAG')",APPART A VENDR,75013,['12 M²'],12.0,0.0,0,0,0,1,7,7
"Appartement à vendre - Suresnes - 675 000 € - 4 pièces, 3 chambres, 89 m², Étage 1/5","['APPART A VENDR', 'SURESN', '4 PIEC', '3 CHAMBR', '89 M²', 'ETAG 1/5']",675000.0,EUR,"('APPART A VENDR', 'SURESN', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,92000,['89 M²'],89.0,0.0,0,0,3,4,1,5
"Appartement à vendre - Paris 16ème - 645 000 € - 2 pièces, 1 chambre, 44 m², Étage 4/6","['APPART A VENDR', 'PARIS 16EM', '2 PIEC', '1 CHAMBR', '44 M²', 'ETAG 4/6']",645000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75016,['44 M²'],44.0,0.0,0,0,1,2,4,6
"Appartement à vendre - Paris 10ème - 520 000 € - 3 pièces, 2 chambres, 57,5 m², Étage 1/6","['APPART A VENDR', 'PARIS 10EM', '3 PIEC', '2 CHAMBR', '57.5 M²', 'ETAG 1/6']",520000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75010,['57.5 M²'],57.5,0.0,0,0,2,3,1,6
"Appartement à vendre - Paris 19ème - 258 200 € - 2 pièces, 1 chambre, 28,1 m², 5ème étage","['APPART A VENDR', 'PARIS 19EM', '2 PIEC', '1 CHAMBR', '28.1 M²', '5EM ETAG']",258200.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75019,['28.1 M²'],28.1,0.0,0,0,1,2,5,5
"Appartement à vendre - Paris 14ème - 849 000 € - 4 pièces, 3 chambres, 96 m², Étage 7/15","['APPART A VENDR', 'PARIS 14EM', '4 PIEC', '3 CHAMBR', '96 M²', 'ETAG 7/15']",849000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75014,['96 M²'],96.0,0.0,0,0,3,4,7,15
"Appartement à vendre - Paris 15ème - 995 000 € - 4 pièces, 3 chambres, 90 m², RDC/7","['APPART A VENDR', 'PARIS 15EM', '4 PIEC', '3 CHAMBR', '90 M²', 'RDC/7']",995000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'RDC')",APPART A VENDR,75015,['90 M²'],90.0,0.0,0,0,3,4,0,7
"Appartement à vendre - Paris 18ème - 690 000 € - 4 pièces, 2 chambres, 80 m², Étage 1/5","['APPART A VENDR', 'PARIS 18EM', '4 PIEC', '2 CHAMBR', '80 M²', 'ETAG 1/5']",690000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75018,['80 M²'],80.0,0.0,0,0,2,4,1,5
"Appartement à vendre - Paris 4ème - 590 000 € - 2 pièces, 1 chambre, 44,3 m², Étage 1/4","['APPART A VENDR', 'PARIS 4EM', '2 PIEC', '1 CHAMBR', '44.3 M²', 'ETAG 1/4']",590000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75004,['44.3 M²'],44.3,0.0,0,0,1,2,1,4
"Appartement à vendre - Paris 17ème - 1 650 000 € - 5 pièces, 3 chambres, 143,1 m², RDC","['APPART A VENDR', 'PARIS 17EM', '5 PIEC', '3 CHAMBR', '143.1 M²', 'RDC']",1650000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'RDC')",APPART A VENDR,75017,['143.1 M²'],143.1,0.0,0,0,3,5,0,0
"Appartement à vendre - Paris 6ème - 1 375 000 € - 4 pièces, 3 chambres, 81,2 m², Étage 6/6","['APPART A VENDR', 'PARIS 6EM', '4 PIEC', '3 CHAMBR', '81.2 M²', 'ETAG 6/6']",1375000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75006,['81.2 M²'],81.2,0.0,0,0,3,4,6,6
"Appartement à vendre - Paris 13ème - 556 000 € - 5 pièces, 3 chambres, 93 m², Étage 21/32","['APPART A VENDR', 'PARIS 13EM', '5 PIEC', '3 CHAMBR', '93 M²', 'ETAG 21/32']",556000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75013,['93 M²'],93.0,0.0,0,0,3,5,21,32
"Appartement à vendre - Paris 1er - 695 000 € - 1 pièce, 1 chambre, 31 m², Étage 4/6","['APPART A VENDR', 'PARIS 1ER', '1 PIEC', '1 CHAMBR', '31 M²', 'ETAG 4/6']",695000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75001,['31 M²'],31.0,0.0,0,0,1,1,4,6
"Appartement à vendre - Paris 10ème - 553 850 € - 3 pièces, 2 chambres, 67 m², Étage 1/4","['APPART A VENDR', 'PARIS 10EM', '3 PIEC', '2 CHAMBR', '67 M²', 'ETAG 1/4']",553850.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75010,['67 M²'],67.0,0.0,0,0,2,3,1,4
"Appartement à vendre - Paris 6ème - 3 580 000 € - 6 pièces, 3 chambres, 200 m², Étage 3/6","['APPART A VENDR', 'PARIS 6EM', '6 PIEC', '3 CHAMBR', '200 M²', 'ETAG 3/6']",3580000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75006,['200 M²'],200.0,0.0,0,0,3,6,3,6
"Appartement à vendre - Paris 6ème - 1 390 500 € - 4 pièces, 2 chambres, 116 m², Étage 1/8","['APPART A VENDR', 'PARIS 6EM', '4 PIEC', '2 CHAMBR', '116 M²', 'ETAG 1/8']",1390500.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75006,['116 M²'],116.0,0.0,0,0,2,4,1,8
"Appartement à vendre - Neuf - Saint-Ouen-sur-Seine - 439 000 € - 4 pièces, 85 m², dès le 31/12/2025","['APPART A VENDR', 'NEUF', 'SAINT OUEN SEIN', '4 PIEC', '85 M²', '31/12/2025']",439000.0,EUR,"('APPART A VENDR', 'NEUF', 'SAINT OUEN SEIN', 'PIEC', 'M²')",APPART A VENDR,93000,['85 M²'],85.0,0.0,0,1,2,4,0,0
"Appartement à vendre - Paris 9ème - 345 000 € - 2 pièces, 1 chambre, 27 m², Étage 2/3","['APPART A VENDR', 'PARIS 9EM', '2 PIEC', '1 CHAMBR', '27 M²', 'ETAG 2/3']",345000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75009,['27 M²'],27.0,0.0,0,0,1,2,2,3
"Appartement à vendre - Paris 12ème - 458 000 € - 2 pièces, 1 chambre, 53 m², Étage 3/5","['APPART A VENDR', 'PARIS 12EM', '2 PIEC', '1 CHAMBR', '53 M²', 'ETAG 3/5']",458000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75012,['53 M²'],53.0,0.0,0,0,1,2,3,5
"Appartement à vendre - Paris 18ème - 335 000 € - 2 pièces, 1 chambre, 39 m², 5 étages","['APPART A VENDR', 'PARIS 18EM', '2 PIEC', '1 CHAMBR', '39 M²', '5 ETAG']",335000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75018,['39 M²'],39.0,0.0,0,0,1,2,5,5
"Duplex à vendre - Paris 18ème - 500 000 € - 2 pièces, 1 chambre, 39 m², Étage 2/2","['DUPLEX A VENDR', 'PARIS 18EM', '2 PIEC', '1 CHAMBR', '39 M²', 'ETAG 2/2']",500000.0,EUR,"('DUPLEX A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",DUPLEX A VENDR,75018,['39 M²'],39.0,0.0,0,0,1,2,2,2
"Appartement à vendre - Paris 18ème - 325 000 € - 3 pièces, 2 chambres, 42 m², 3ème étage","['APPART A VENDR', 'PARIS 18EM', '3 PIEC', '2 CHAMBR', '42 M²', '3EM ETAG']",325000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75018,['42 M²'],42.0,0.0,0,0,2,3,3,3
"Appartement à vendre - Paris 13ème - 664 000 € - 3 pièces, 2 chambres, 60 m², RDC/8","['APPART A VENDR', 'PARIS 13EM', '3 PIEC', '2 CHAMBR', '60 M²', 'RDC/8']",664000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'RDC')",APPART A VENDR,75013,['60 M²'],60.0,0.0,0,0,2,3,0,8
"Appartement à vendre - Paris 18ème - 720 000 € - 2 pièces, 1 chambre, 51 m², Étage 3/5","['APPART A VENDR', 'PARIS 18EM', '2 PIEC', '1 CHAMBR', '51 M²', 'ETAG 3/5']",720000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75018,['51 M²'],51.0,0.0,0,0,1,2,3,5
"Appartement à vendre - Paris 19ème - 670 000 € - 4 pièces, 1 chambre, 72 m², 1er étage","['APPART A VENDR', 'PARIS 19EM', '4 PIEC', '1 CHAMBR', '72 M²', '1ER ETAG']",670000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75019,['72 M²'],72.0,0.0,0,0,1,4,1,1
"Appartement à vendre - Paris 8ème - 890 000 € - 3 pièces, 3 chambres, 94 m²","['APPART A VENDR', 'PARIS 8EM', '3 PIEC', '3 CHAMBR', '94 M²']",890000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²')",APPART A VENDR,75008,['94 M²'],94.0,0.0,0,0,3,3,0,0
"Appartement à vendre - Paris 14ème - 253 000 € - 1 pièce, 22 m², Étage 1/4","['APPART A VENDR', 'PARIS 14EM', '1 PIEC', '22 M²', 'ETAG 1/4']",253000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'M²', 'ETAG')",APPART A VENDR,75014,['22 M²'],22.0,0.0,0,0,0,1,1,4
"Appartement à vendre - Paris 11ème - 502 000 € - 2 pièces, 1 chambre, 46 m², Étage 4/5","['APPART A VENDR', 'PARIS 11EM', '2 PIEC', '1 CHAMBR', '46 M²', 'ETAG 4/5']",502000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75011,['46 M²'],46.0,0.0,0,0,1,2,4,5
"Appartement à vendre - Paris 7ème - 2 194 000 € - 6 pièces, 4 chambres, 164 m², 1er étage","['APPART A VENDR', 'PARIS 7EM', '6 PIEC', '4 CHAMBR', '164 M²', '1ER ETAG']",2194000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75007,['164 M²'],164.0,0.0,0,0,4,6,1,1
"Appartement à vendre - Paris 16ème - 1 170 000 € - 3 pièces, 2 chambres, 86,7 m², 3ème étage","['APPART A VENDR', 'PARIS 16EM', '3 PIEC', '2 CHAMBR', '86.7 M²', '3EM ETAG']",1170000.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'CHAMBR', 'M²', 'ETAG')",APPART A VENDR,75016,['86.7 M²'],86.7,0.0,0,0,2,3,3,3
"Appartement à vendre - Paris 18ème - 193 500 € - 1 pièce, 19 m², Étage 1/3","['APPART A VENDR', 'PARIS 18EM', '1 PIEC', '19 M²', 'ETAG 1/3']",193500.0,EUR,"('APPART A VENDR', 'PARIS', 'PIEC', 'M²', 'ETAG')",APPART A VENDR,75018,['19 M²'],19.0,0.0,0,0,0,1,1,3
