href,title
https://www.seloger.com/annonces/achat/appartement/paris-12eme-75/240015923.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D52#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 12ème - 1 460 000 € - 6 pièces, 4 chambres, 169 m², Étage 5/5"
https://www.seloger.com/annonces/achat/appartement/paris-10eme-75/grange-aux-belles-terrage/249172809.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D52#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 10ème - 680 000 € - 4 pièces, 2 chambres, 66 m², 1er étage"
https://www.seloger.com/annonces/achat/appartement/paris-6eme-75/saint-placide/246809315.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D52#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 6ème - 675 000 € - 2 pièces, 1 chambre, 52 m², Étage 3/6"
https://www.selogerneuf.com/annonces/neuf/programme/saint-ouen-93/217167729/,"Appartement à vendre - Neuf - St Ouen sur Seine - 569 700 € - 4 pièces, 86 m², 2ème étage, dès le 28/12/2026"
https://www.seloger.com/annonces/achat/appartement/paris-11eme-75/245963609.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D52#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 11ème - 519 000 € - 2 pièces, 1 chambre, 53 m², Étage 1/3"
https://www.seloger.com/annonces/achat/appartement/paris-15eme-75/georges-brassens/244304137.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D52#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Duplex à vendre - Paris 15ème - 699 000 € - 4 pièces, 3 chambres, 101 m², RDC/9"
https://www.bellesdemeures.com/244100959/detail.htm,"Appartement à vendre - Paris 7ème - 2 250 000 € - 5 pièces, 3 chambres, 125 m², Étage 3/6"
https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/grandes-carrieres-clichy/250616005.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D52#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 18ème - 335 000 € - 2 pièces, 1 chambre, 37 m², 1er étage"
https://www.bellesdemeures.com/250209093/detail.htm,"Appartement à vendre - Paris 3ème - 1 540 000 € - 6 pièces, 3 chambres, 120,8 m², Étage 6/7"
https://www.bellesdemeures.com/250633587/detail.htm,"Appartement à vendre - Paris 11ème - 1 030 000 € - 5 pièces, 3 chambres, 108 m², 2ème étage"
https://www.seloger.com/annonces/achat/appartement/paris-15eme-75/citroen-boucicaut/251637415.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D52#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 15ème - 550 000 € - 3 pièces, 2 chambres, 56,6 m², Étage 5/6"
